request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,prompt_namespace,discard
1146,34.379999999999995,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0053""]",256,0.6666666666666666,16,medium,p0053,20260715_medium_rep6,False
1147,34.41,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
1148,34.44,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",256,1.0,16,medium,p0011,20260715_medium_rep6,False
1149,34.47,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0032""]",512,0.5,16,medium,p0032,20260715_medium_rep6,False
1150,34.5,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep6,False
1151,34.53,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0185""]",512,0.6666666666666666,16,medium,p0185,20260715_medium_rep6,False
1152,34.56,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0241""]",256,0.6666666666666666,16,medium,p0241,20260715_medium_rep6,False
1153,34.589999999999996,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0179""]",512,1.0,16,medium,p0179,20260715_medium_rep6,False
1154,34.62,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep6,False
1155,34.65,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0140""]",512,0.5,16,medium,p0140,20260715_medium_rep6,False
1156,34.68,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0026""]",256,0.8333333333333333,16,medium,p0026,20260715_medium_rep6,False
1157,34.71,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0117""]",512,0.6666666666666666,16,medium,p0117,20260715_medium_rep6,False
1158,34.74,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0020""]",256,0.5,16,medium,p0020,20260715_medium_rep6,False
1159,34.769999999999996,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0120""]",512,0.5,16,medium,p0120,20260715_medium_rep6,False
1160,34.8,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",256,0.5,16,medium,p0008,20260715_medium_rep6,False
1161,34.83,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0009""]",512,0.6666666666666666,16,medium,p0009,20260715_medium_rep6,False
1162,34.86,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
1163,34.89,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
1164,34.92,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0052""]",256,0.5,16,medium,p0052,20260715_medium_rep6,False
1165,34.949999999999996,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0018""]",512,0.8333333333333333,16,medium,p0018,20260715_medium_rep6,False
1166,34.98,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0045""]",256,0.6666666666666666,16,medium,p0045,20260715_medium_rep6,False
1167,35.01,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0076""]",512,0.5,16,medium,p0076,20260715_medium_rep6,False
1168,35.04,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0040""]",256,0.5,16,medium,p0040,20260715_medium_rep6,False
1169,35.07,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
1170,35.1,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0179""]",256,1.0,16,medium,p0179,20260715_medium_rep6,False
1171,35.129999999999995,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0074""]",512,0.8333333333333333,16,medium,p0074,20260715_medium_rep6,False
1172,35.16,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0150""]",256,0.8333333333333333,16,medium,p0150,20260715_medium_rep6,False
1173,35.19,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0215""]",512,1.0,16,medium,p0215,20260715_medium_rep6,False
1174,35.22,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0146""]",256,0.8333333333333333,16,medium,p0146,20260715_medium_rep6,False
1175,35.25,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0010""]",512,0.8333333333333333,16,medium,p0010,20260715_medium_rep6,False
1176,35.28,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0035""]",256,1.0,16,medium,p0035,20260715_medium_rep6,False
1177,35.309999999999995,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0021""]",512,0.6666666666666666,16,medium,p0021,20260715_medium_rep6,False
1178,35.339999999999996,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0041""]",256,0.6666666666666666,16,medium,p0041,20260715_medium_rep6,False
1179,35.37,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0009""]",512,0.6666666666666666,16,medium,p0009,20260715_medium_rep6,False
1180,35.4,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0251""]",256,1.0,16,medium,p0251,20260715_medium_rep6,False
1181,35.43,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0012""]",512,0.5,16,medium,p0012,20260715_medium_rep6,False
1182,35.46,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0140""]",256,0.5,16,medium,p0140,20260715_medium_rep6,False
1183,35.49,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0013""]",512,0.6666666666666666,16,medium,p0013,20260715_medium_rep6,False
1184,35.519999999999996,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
1185,35.55,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0017""]",512,0.6666666666666666,16,medium,p0017,20260715_medium_rep6,False
1186,35.58,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0207""]",256,1.0,16,medium,p0207,20260715_medium_rep6,False
1187,35.61,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0105""]",512,0.6666666666666666,16,medium,p0105,20260715_medium_rep6,False
1188,35.64,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0027""]",256,1.0,16,medium,p0027,20260715_medium_rep6,False
1189,35.67,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",512,0.5,16,medium,p0008,20260715_medium_rep6,False
1190,35.699999999999996,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
1191,35.73,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0052""]",512,0.5,16,medium,p0052,20260715_medium_rep6,False
1192,35.76,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0138""]",256,0.8333333333333333,16,medium,p0138,20260715_medium_rep6,False
1193,35.79,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0178""]",512,0.8333333333333333,16,medium,p0178,20260715_medium_rep6,False
1194,35.82,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
1195,35.85,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",512,0.5,16,medium,p0008,20260715_medium_rep6,False
1196,35.879999999999995,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0021""]",256,0.6666666666666666,16,medium,p0021,20260715_medium_rep6,False
1197,35.91,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
1198,35.94,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
1199,35.97,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0005""]",512,0.6666666666666666,16,medium,p0005,20260715_medium_rep6,False
1200,36.0,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0042""]",256,0.8333333333333333,16,medium,p0042,20260715_medium_rep6,False
1201,36.03,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0057""]",512,0.6666666666666666,16,medium,p0057,20260715_medium_rep6,False
1202,36.059999999999995,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",256,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
1203,36.089999999999996,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0022""]",512,0.8333333333333333,16,medium,p0022,20260715_medium_rep6,False
1204,36.12,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0037""]",256,0.6666666666666666,16,medium,p0037,20260715_medium_rep6,False
1205,36.15,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0032""]",512,0.5,16,medium,p0032,20260715_medium_rep6,False
1206,36.18,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0013""]",256,0.6666666666666666,16,medium,p0013,20260715_medium_rep6,False
1207,36.21,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0135""]",512,1.0,16,medium,p0135,20260715_medium_rep6,False
1208,36.24,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0029""]",256,0.6666666666666666,16,medium,p0029,20260715_medium_rep6,False
1209,36.269999999999996,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0084""]",512,0.5,16,medium,p0084,20260715_medium_rep6,False
1210,36.3,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0043""]",256,1.0,16,medium,p0043,20260715_medium_rep6,False
1211,36.33,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0047""]",512,1.0,16,medium,p0047,20260715_medium_rep6,False
1212,36.36,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0058""]",256,0.8333333333333333,16,medium,p0058,20260715_medium_rep6,False
1213,36.39,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0179""]",512,1.0,16,medium,p0179,20260715_medium_rep6,False
1214,36.42,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
1215,36.449999999999996,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",512,1.0,16,medium,p0011,20260715_medium_rep6,False
1216,36.48,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0142""]",256,0.8333333333333333,16,medium,p0142,20260715_medium_rep6,False
1217,36.51,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0029""]",512,0.6666666666666666,16,medium,p0029,20260715_medium_rep6,False
1218,36.54,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0014""]",256,0.8333333333333333,16,medium,p0014,20260715_medium_rep6,False
1219,36.57,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0056""]",512,0.5,16,medium,p0056,20260715_medium_rep6,False
1220,36.6,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0028""]",256,0.5,16,medium,p0028,20260715_medium_rep6,False
1221,36.629999999999995,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",512,1.0,16,medium,p0015,20260715_medium_rep6,False
1222,36.66,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0080""]",256,0.5,16,medium,p0080,20260715_medium_rep6,False
1223,36.69,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0024""]",512,0.5,16,medium,p0024,20260715_medium_rep6,False
1224,36.72,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0007""]",256,1.0,16,medium,p0007,20260715_medium_rep6,False
1225,36.75,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0149""]",512,0.6666666666666666,16,medium,p0149,20260715_medium_rep6,False
1226,36.78,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0136""]",256,0.5,16,medium,p0136,20260715_medium_rep6,False
1227,36.809999999999995,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
1228,36.839999999999996,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0079""]",256,1.0,16,medium,p0079,20260715_medium_rep6,False
1229,36.87,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0047""]",512,1.0,16,medium,p0047,20260715_medium_rep6,False
1230,36.9,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",256,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
1231,36.93,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
1232,36.96,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
1233,36.99,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
1234,37.019999999999996,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0072""]",256,0.5,16,medium,p0072,20260715_medium_rep6,False
1235,37.05,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0020""]",512,0.5,16,medium,p0020,20260715_medium_rep6,False
1236,37.08,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0026""]",256,0.8333333333333333,16,medium,p0026,20260715_medium_rep6,False
1237,37.11,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0052""]",512,0.5,16,medium,p0052,20260715_medium_rep6,False
1238,37.14,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0155""]",256,1.0,16,medium,p0155,20260715_medium_rep6,False
1239,37.17,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0005""]",512,0.6666666666666666,16,medium,p0005,20260715_medium_rep6,False
1240,37.199999999999996,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0116""]",256,0.5,16,medium,p0116,20260715_medium_rep6,False
1241,37.23,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
1242,37.26,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0123""]",256,1.0,16,medium,p0123,20260715_medium_rep6,False
1243,37.29,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0145""]",512,0.6666666666666666,16,medium,p0145,20260715_medium_rep6,False
1244,37.32,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",256,0.5,16,medium,p0008,20260715_medium_rep6,False
1245,37.35,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",512,0.5,16,medium,p0008,20260715_medium_rep6,False
1246,37.379999999999995,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0147""]",256,1.0,16,medium,p0147,20260715_medium_rep6,False
1247,37.41,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",512,1.0,16,medium,p0003,20260715_medium_rep6,False
1248,37.44,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0190""]",256,0.8333333333333333,16,medium,p0190,20260715_medium_rep6,False
1249,37.47,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0064""]",512,0.5,16,medium,p0064,20260715_medium_rep6,False
1250,37.5,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0034""]",256,0.8333333333333333,16,medium,p0034,20260715_medium_rep6,False
1251,37.53,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
1252,37.559999999999995,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0040""]",256,0.5,16,medium,p0040,20260715_medium_rep6,False
1253,37.589999999999996,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0022""]",512,0.8333333333333333,16,medium,p0022,20260715_medium_rep6,False
1254,37.62,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0164""]",256,0.5,16,medium,p0164,20260715_medium_rep6,False
1255,37.65,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0123""]",512,1.0,16,medium,p0123,20260715_medium_rep6,False
1256,37.68,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0046""]",256,0.8333333333333333,16,medium,p0046,20260715_medium_rep6,False
1257,37.71,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0206""]",512,0.8333333333333333,16,medium,p0206,20260715_medium_rep6,False
1258,37.74,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0081""]",256,0.6666666666666666,16,medium,p0081,20260715_medium_rep6,False
1259,37.769999999999996,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0093""]",512,0.6666666666666666,16,medium,p0093,20260715_medium_rep6,False
1260,37.8,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0061""]",256,0.6666666666666666,16,medium,p0061,20260715_medium_rep6,False
1261,37.83,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",512,1.0,16,medium,p0011,20260715_medium_rep6,False
1262,37.86,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0013""]",256,0.6666666666666666,16,medium,p0013,20260715_medium_rep6,False
1263,37.89,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
1264,37.92,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0113""]",256,0.6666666666666666,16,medium,p0113,20260715_medium_rep6,False
1265,37.949999999999996,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
1266,37.98,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
1267,38.01,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
1268,38.04,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
1269,38.07,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0026""]",512,0.8333333333333333,16,medium,p0026,20260715_medium_rep6,False
1270,38.1,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
1271,38.129999999999995,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0029""]",512,0.6666666666666666,16,medium,p0029,20260715_medium_rep6,False
1272,38.16,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",256,1.0,16,medium,p0011,20260715_medium_rep6,False
1273,38.19,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0211""]",512,1.0,16,medium,p0211,20260715_medium_rep6,False
1274,38.22,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",256,1.0,16,medium,p0015,20260715_medium_rep6,False
1275,38.25,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0157""]",512,0.6666666666666666,16,medium,p0157,20260715_medium_rep6,False
1276,38.28,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0199""]",256,1.0,16,medium,p0199,20260715_medium_rep6,False
1277,38.309999999999995,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0014""]",512,0.8333333333333333,16,medium,p0014,20260715_medium_rep6,False
1278,38.339999999999996,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0218""]",256,0.8333333333333333,16,medium,p0218,20260715_medium_rep6,False
1279,38.37,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0086""]",512,0.8333333333333333,16,medium,p0086,20260715_medium_rep6,False
1280,38.4,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0076""]",256,0.5,16,medium,p0076,20260715_medium_rep6,False
1281,38.43,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0040""]",512,0.5,16,medium,p0040,20260715_medium_rep6,False
1282,38.46,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0025""]",256,0.6666666666666666,16,medium,p0025,20260715_medium_rep6,False
1283,38.49,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
1284,38.519999999999996,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0076""]",256,0.5,16,medium,p0076,20260715_medium_rep6,False
1285,38.55,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0012""]",512,0.5,16,medium,p0012,20260715_medium_rep6,False
1286,38.58,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0134""]",256,0.8333333333333333,16,medium,p0134,20260715_medium_rep6,False
1287,38.61,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
1288,38.64,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0012""]",256,0.5,16,medium,p0012,20260715_medium_rep6,False
1289,38.67,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0013""]",512,0.6666666666666666,16,medium,p0013,20260715_medium_rep6,False
1290,38.699999999999996,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0194""]",256,0.8333333333333333,16,medium,p0194,20260715_medium_rep6,False
1291,38.73,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
1292,38.76,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep6,False
1293,38.79,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0005""]",512,0.6666666666666666,16,medium,p0005,20260715_medium_rep6,False
1294,38.82,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0035""]",256,1.0,16,medium,p0035,20260715_medium_rep6,False
1295,38.85,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0012""]",512,0.5,16,medium,p0012,20260715_medium_rep6,False
1296,38.879999999999995,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0033""]",256,0.6666666666666666,16,medium,p0033,20260715_medium_rep6,False
1297,38.91,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0074""]",512,0.8333333333333333,16,medium,p0074,20260715_medium_rep6,False
1298,38.94,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0162""]",256,0.8333333333333333,16,medium,p0162,20260715_medium_rep6,False
1299,38.97,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0199""]",512,1.0,16,medium,p0199,20260715_medium_rep6,False
1300,39.0,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0029""]",256,0.6666666666666666,16,medium,p0029,20260715_medium_rep6,False
1301,39.03,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0030""]",512,0.8333333333333333,16,medium,p0030,20260715_medium_rep6,False
1302,39.059999999999995,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0204""]",256,0.5,16,medium,p0204,20260715_medium_rep6,False
1303,39.089999999999996,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0090""]",512,0.8333333333333333,16,medium,p0090,20260715_medium_rep6,False
1304,39.12,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0244""]",256,0.5,16,medium,p0244,20260715_medium_rep6,False
1305,39.15,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",512,1.0,16,medium,p0015,20260715_medium_rep6,False
1306,39.18,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0024""]",256,0.5,16,medium,p0024,20260715_medium_rep6,False
1307,39.21,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0225""]",512,0.6666666666666666,16,medium,p0225,20260715_medium_rep6,False
1308,39.24,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0063""]",256,1.0,16,medium,p0063,20260715_medium_rep6,False
1309,39.269999999999996,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0030""]",512,0.8333333333333333,16,medium,p0030,20260715_medium_rep6,False
1310,39.3,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",256,0.5,16,medium,p0008,20260715_medium_rep6,False
1311,39.33,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0157""]",512,0.6666666666666666,16,medium,p0157,20260715_medium_rep6,False
1312,39.36,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0189""]",256,0.6666666666666666,16,medium,p0189,20260715_medium_rep6,False
1313,39.39,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0005""]",512,0.6666666666666666,16,medium,p0005,20260715_medium_rep6,False
1314,39.42,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0205""]",256,0.6666666666666666,16,medium,p0205,20260715_medium_rep6,False
